Customer_ID,Age,Gender,Income,Employment_Type,Loan_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Application_Date,Approval_Status,EMI_Amount,Disbursal_Date,EMIs_Paid,Default_Status,Outstanding_Balance
CUST4805,64,Male,82040,Student,LOAN8805,Business,447067,9.86,60,2024-05-22,Approved,8185.8,2024-05-22,56,No,32743.2
CUST4806,26,Male,128668,Self-Employed,LOAN8806,Personal,1322232,11.4,12,2023-08-06,Approved,122747.2,2025-04-02,2,Yes,1227472.0
CUST4807,61,Female,75030,Student,LOAN8807,Auto,1761518,6.95,60,2023-12-23,Approved,31399.06,2025-04-27,21,Yes,1224563.34
CUST4808,36,Female,76815,Self-Employed,LOAN8808,Personal,290385,9.34,36,2024-04-16,Rejected,0.0,,0,No,0.0
CUST4809,24,Female,132789,Self-Employed,LOAN8809,Auto,1794527,15.85,24,2023-03-07,Approved,86623.31,2024-09-07,8,Yes,1385972.96
CUST4810,55,Female,186762,Self-Employed,LOAN8810,Education,1037647,13.77,60,2024-06-09,Approved,19675.52,2025-02-21,41,Yes,373834.88
CUST4811,46,Female,77923,Salaried,LOAN8811,Home,829648,8.97,180,2022-10-12,Approved,5022.6,2023-03-13,139,No,205926.6
CUST4812,32,Male,187644,Student,LOAN8812,Home,1497299,9.59,60,2022-11-05,Approved,27348.17,2025-04-20,54,No,164089.02
CUST4813,31,Male,87904,Salaried,LOAN8813,Auto,1759870,16.3,12,2023-08-24,Rejected,0.0,,0,No,0.0
CUST4814,57,Male,180275,Self-Employed,LOAN8814,Business,91971,9.01,24,2025-02-09,Approved,4177.4,2025-06-14,3,Yes,87725.4
CUST4815,45,Female,97088,Salaried,LOAN8815,Personal,530704,10.51,24,2024-05-26,Approved,24436.71,2025-04-18,20,No,97746.84
CUST4816,38,Female,25608,Student,LOAN8816,Education,841091,14.47,120,2024-10-10,Approved,8023.31,2025-01-18,118,No,16046.62
CUST4817,39,Male,65667,Student,LOAN8817,Business,1365118,13.23,60,2022-10-05,Approved,25762.05,2022-10-18,22,Yes,978957.9
CUST4818,43,Male,75547,Self-Employed,LOAN8818,Home,1629106,12.03,120,2025-01-19,Approved,15209.06,2025-07-06,100,No,304181.2
CUST4819,58,Female,173557,Self-Employed,LOAN8819,Business,996124,17.3,60,2024-06-22,Approved,19474.22,2024-08-13,27,Yes,642649.26
CUST4820,38,Male,160934,Self-Employed,LOAN8820,Personal,1321089,9.14,12,2025-05-23,Approved,120153.04,2025-06-04,0,Yes,1441836.48
CUST4821,46,Female,148391,Salaried,LOAN8821,Home,978300,15.4,12,2024-07-21,Approved,94079.85,2024-08-22,4,Yes,752638.8
CUST4822,26,Female,95948,Salaried,LOAN8822,Auto,1801081,8.41,36,2024-01-23,Rejected,0.0,,0,No,0.0
CUST4823,24,Male,91880,Self-Employed,LOAN8823,Education,1752878,13.89,60,2024-10-12,Approved,33272.55,2025-05-04,35,Yes,831813.75
CUST4824,64,Male,77560,Salaried,LOAN8824,Education,1858851,16.95,60,2023-07-23,Approved,36232.1,2023-09-15,60,No,0.0
CUST4825,49,Male,135063,Salaried,LOAN8825,Home,1277191,11.99,24,2024-07-26,Approved,59596.93,2025-07-16,21,No,178790.79
CUST4826,54,Female,114218,Salaried,LOAN8826,Auto,244886,15.19,24,2023-02-20,Approved,11753.51,2023-05-28,14,Yes,117535.1
CUST4827,37,Female,134462,Salaried,LOAN8827,Personal,1334664,16.34,120,2023-07-31,Approved,12939.57,2024-02-09,55,Yes,841072.05
CUST4828,63,Male,179487,Salaried,LOAN8828,Education,625463,8.13,36,2023-12-29,Approved,18786.48,2025-04-22,9,Yes,507234.96
CUST4829,63,Female,170395,Salaried,LOAN8829,Home,1612656,14.97,12,2025-06-09,Approved,154505.88,2025-06-15,4,Yes,1236047.04
CUST4830,36,Female,37997,Salaried,LOAN8830,Education,1791211,17.54,60,2024-02-16,Approved,35089.82,2024-12-06,13,Yes,1649221.54
CUST4831,22,Female,141266,Salaried,LOAN8831,Auto,588225,13.42,120,2024-03-29,Approved,5559.71,2025-06-05,23,Yes,539291.87
CUST4832,54,Male,23679,Self-Employed,LOAN8832,Personal,1064571,8.73,36,2024-12-11,Approved,32153.0,2025-06-11,27,No,289377.0
CUST4833,28,Female,60308,Retired,LOAN8833,Auto,1249217,8.02,24,2024-07-30,Approved,56225.18,2025-07-07,20,No,224900.72
CUST4834,33,Male,190914,Salaried,LOAN8834,Business,1291595,9.62,36,2024-12-13,Approved,39329.07,2025-01-10,11,Yes,983226.75
CUST4835,62,Male,25695,Student,LOAN8835,Auto,324487,7.74,120,2025-04-04,Approved,2913.35,2025-07-26,19,Yes,294248.35
CUST4836,28,Female,78499,Salaried,LOAN8836,Auto,1417595,12.66,12,2025-05-27,Approved,133088.54,2025-07-19,2,Yes,1330885.4
CUST4837,50,Male,43382,Self-Employed,LOAN8837,Education,1145379,7.34,24,2024-07-06,Approved,51227.08,2025-06-05,18,No,307362.48
CUST4838,52,Female,34235,Self-Employed,LOAN8838,Auto,1556632,9.18,180,2024-11-03,Approved,9441.84,2025-03-29,101,Yes,745905.36
CUST4839,56,Male,153438,Self-Employed,LOAN8839,Home,1420657,11.78,24,2022-09-22,Approved,66167.1,2024-08-02,7,Yes,1124840.7
CUST4840,50,Male,178539,Self-Employed,LOAN8840,Education,127069,12.19,12,2023-11-28,Rejected,0.0,,0,No,0.0
CUST4841,21,Female,132468,Salaried,LOAN8841,Education,1541139,13.28,24,2024-04-19,Approved,72741.76,2025-02-02,20,No,290967.04
CUST4842,63,Male,26764,Salaried,LOAN8842,Business,998636,14.97,120,2024-03-18,Rejected,0.0,,0,No,0.0
CUST4843,59,Male,133831,Student,LOAN8843,Home,474572,7.07,24,2023-07-07,Approved,21171.84,2023-12-21,0,Yes,508124.16
CUST4844,37,Male,81836,Salaried,LOAN8844,Auto,1114014,7.47,60,2025-05-18,Approved,19953.85,2025-06-07,50,No,199538.5
CUST4845,40,Female,51923,Salaried,LOAN8845,Business,207438,7.23,36,2023-11-13,Approved,6178.77,2024-05-15,27,No,55608.93
CUST4846,44,Female,115711,Salaried,LOAN8846,Home,915936,11.58,120,2025-01-06,Approved,8516.68,2025-03-20,53,Yes,570617.56
CUST4847,42,Male,36292,Salaried,LOAN8847,Business,853922,7.0,12,2024-06-21,Approved,76141.38,2024-11-09,1,Yes,837555.18
CUST4848,49,Male,144913,Self-Employed,LOAN8848,Personal,724533,15.45,120,2024-04-16,Approved,6970.61,2025-05-30,80,Yes,278824.4
CUST4849,42,Male,152686,Self-Employed,LOAN8849,Auto,1240024,9.18,60,2024-05-26,Approved,22564.3,2024-06-08,38,Yes,496414.6
CUST4850,64,Female,40939,Salaried,LOAN8850,Business,1058154,17.77,24,2023-06-22,Approved,51924.5,2024-08-05,13,Yes,571169.5
CUST4851,29,Female,38800,Salaried,LOAN8851,Personal,1840640,12.34,24,2023-02-12,Approved,86157.29,2024-07-08,13,Yes,947730.19
CUST4852,57,Male,76440,Self-Employed,LOAN8852,Auto,378398,11.86,180,2024-08-13,Approved,2351.53,2025-05-09,43,Yes,322159.61
CUST4853,30,Female,174318,Self-Employed,LOAN8853,Business,1466100,15.87,120,2025-06-21,Approved,14156.42,2025-08-16,111,No,127407.78
CUST4854,56,Female,147521,Retired,LOAN8854,Business,1659627,15.06,24,2023-08-08,Approved,79565.28,2024-12-10,17,Yes,556956.96
CUST4855,57,Female,141327,Student,LOAN8855,Business,377985,13.79,24,2022-09-04,Approved,17921.21,2023-12-21,7,Yes,304660.57
CUST4856,48,Female,69648,Student,LOAN8856,Business,530566,17.72,60,2023-12-30,Approved,10409.7,2024-06-22,33,Yes,281061.9
CUST4857,48,Male,135192,Self-Employed,LOAN8857,Education,1402067,11.57,12,2024-08-04,Approved,130357.18,2025-05-19,10,No,260714.36
CUST4858,62,Female,182760,Self-Employed,LOAN8858,Business,615972,16.2,180,2023-09-24,Rejected,0.0,,0,No,0.0
CUST4859,63,Female,113498,Salaried,LOAN8859,Education,604999,11.06,180,2024-09-09,Approved,3732.84,2025-06-24,17,Yes,608452.92
CUST4860,41,Male,49764,Self-Employed,LOAN8860,Education,1899185,16.56,180,2023-09-02,Approved,12298.28,2024-05-15,111,Yes,848581.32
CUST4861,44,Male,52470,Salaried,LOAN8861,Personal,1275618,9.61,36,2023-09-29,Approved,38839.02,2025-07-08,33,No,116517.06
CUST4862,62,Female,189573,Student,LOAN8862,Auto,1254218,9.97,120,2025-03-01,Approved,11493.86,2025-06-04,86,Yes,390791.24
CUST4863,60,Female,77207,Salaried,LOAN8863,Education,478580,14.63,12,2024-12-16,Approved,45716.35,2025-02-16,0,Yes,548596.2
CUST4864,22,Male,82157,Self-Employed,LOAN8864,Home,752969,9.05,36,2023-09-14,Approved,22808.69,2025-08-11,15,Yes,478982.49
CUST4865,28,Male,154288,Salaried,LOAN8865,Education,986323,9.25,12,2025-01-17,Approved,89796.49,2025-08-11,2,Yes,897964.9
CUST4866,47,Male,173144,Self-Employed,LOAN8866,Home,1485940,10.16,120,2023-01-25,Approved,13640.93,2024-12-10,100,No,272818.6
CUST4867,42,Female,113778,Salaried,LOAN8867,Personal,1549314,14.65,180,2023-11-19,Approved,9868.27,2024-09-19,123,Yes,562491.39
CUST4868,57,Female,150016,Salaried,LOAN8868,Home,1654255,17.17,60,2025-06-11,Approved,32304.84,2025-07-14,54,No,193829.04
CUST4869,47,Male,144288,Salaried,LOAN8869,Personal,590076,14.59,60,2023-10-16,Rejected,0.0,,0,No,0.0
CUST4870,49,Female,188204,Salaried,LOAN8870,Personal,625343,16.43,60,2022-12-27,Approved,12134.78,2023-05-23,23,Yes,448986.86
CUST4871,23,Male,130573,Salaried,LOAN8871,Personal,1737051,13.02,12,2024-05-26,Approved,163601.25,2025-04-22,0,Yes,1963215.0
CUST4872,64,Female,140730,Salaried,LOAN8872,Home,518648,7.33,120,2025-05-01,Approved,4638.87,2025-07-17,47,Yes,338637.51
CUST4873,33,Male,168933,Student,LOAN8873,Home,1478791,7.71,24,2024-06-27,Approved,66366.91,2025-01-22,15,Yes,597302.19
CUST4874,30,Male,84186,Salaried,LOAN8874,Personal,1752965,13.15,24,2025-06-07,Approved,82645.0,2025-07-14,6,Yes,1487610.0
CUST4875,56,Female,24960,Salaried,LOAN8875,Personal,922894,10.43,60,2024-03-08,Approved,16985.86,2025-05-24,47,No,220816.18
CUST4876,29,Female,38781,Retired,LOAN8876,Auto,1816141,9.15,12,2025-01-28,Rejected,0.0,,0,No,0.0
CUST4877,47,Female,51126,Self-Employed,LOAN8877,Personal,1111952,12.1,24,2024-10-05,Approved,51937.42,2025-02-19,22,No,103874.84
CUST4878,54,Female,173650,Salaried,LOAN8878,Business,1251523,14.5,12,2023-10-21,Approved,119416.15,2025-03-12,5,Yes,835913.05
CUST4879,21,Female,126034,Salaried,LOAN8879,Auto,884038,11.12,120,2024-01-03,Rejected,0.0,,0,No,0.0
CUST4880,52,Female,37883,Student,LOAN8880,Auto,914825,16.13,60,2024-02-16,Rejected,0.0,,0,No,0.0
CUST4881,45,Male,49782,Salaried,LOAN8881,Auto,1876911,15.36,36,2022-10-05,Approved,60144.57,2023-11-26,28,No,481156.56
CUST4882,49,Female,76387,Salaried,LOAN8882,Business,1423716,15.32,60,2023-08-09,Approved,27363.82,2025-02-06,3,Yes,1559737.74
CUST4883,27,Male,168051,Self-Employed,LOAN8883,Auto,837715,18.32,36,2024-05-17,Rejected,0.0,,0,No,0.0
CUST4884,23,Male,53746,Salaried,LOAN8884,Auto,130456,10.04,24,2025-04-24,Rejected,0.0,,0,No,0.0
CUST4885,40,Female,86266,Student,LOAN8885,Home,115783,14.24,180,2023-02-16,Approved,734.84,2023-10-09,165,No,11022.6
CUST4886,40,Male,20056,Salaried,LOAN8886,Home,1981390,16.77,36,2022-10-10,Approved,64268.59,2025-02-10,25,Yes,706954.49
CUST4887,50,Male,51457,Self-Employed,LOAN8887,Personal,1432898,13.45,180,2023-11-12,Approved,9031.24,2024-02-12,141,No,352218.36
CUST4888,55,Female,153315,Self-Employed,LOAN8888,Personal,329509,15.97,12,2023-12-19,Approved,31844.3,2025-07-14,2,Yes,318443.0
CUST4889,55,Female,152773,Salaried,LOAN8889,Education,1070171,11.47,180,2024-09-22,Approved,6627.33,2025-05-02,176,No,26509.32
CUST4890,59,Female,93839,Student,LOAN8890,Business,1472975,13.59,36,2024-02-24,Approved,46476.45,2024-07-18,23,Yes,604193.85
CUST4891,47,Male,100636,Retired,LOAN8891,Home,1247597,7.17,24,2023-07-24,Approved,55710.4,2025-01-12,7,Yes,947076.8
CUST4892,46,Female,127697,Salaried,LOAN8892,Personal,953261,18.33,24,2023-11-12,Approved,46999.74,2024-04-15,7,Yes,798995.58
CUST4893,34,Female,86483,Student,LOAN8893,Business,738863,16.1,60,2023-07-29,Approved,14297.0,2024-04-30,24,Yes,514692.0
CUST4894,37,Female,40505,Salaried,LOAN8894,Auto,388531,16.93,24,2024-03-19,Approved,18929.55,2024-12-20,3,Yes,397520.55
CUST4895,38,Female,157625,Student,LOAN8895,Business,129942,14.83,12,2024-11-08,Approved,12434.37,2025-07-07,5,Yes,87040.59
CUST4896,49,Male,53525,Salaried,LOAN8896,Home,1768864,8.73,36,2024-01-06,Approved,53424.61,2024-03-11,10,Yes,1389039.86
CUST4897,40,Female,116008,Salaried,LOAN8897,Education,1770768,6.87,120,2024-10-19,Rejected,0.0,,0,No,0.0
CUST4898,47,Male,64348,Salaried,LOAN8898,Home,969339,16.88,24,2022-12-27,Approved,47206.81,2024-01-05,6,Yes,849722.58
CUST4899,38,Female,27273,Salaried,LOAN8899,Personal,1430971,11.26,180,2023-08-06,Approved,8844.99,2024-08-17,113,Yes,592614.33
CUST4900,24,Male,84236,Salaried,LOAN8900,Personal,1787317,9.67,36,2022-11-10,Approved,54448.63,2023-05-08,23,Yes,707832.19
CUST4901,21,Male,154607,Student,LOAN8901,Business,305385,13.24,60,2023-01-02,Rejected,0.0,,0,No,0.0
CUST4902,21,Male,169749,Student,LOAN8902,Home,1579946,11.55,120,2024-02-06,Approved,14686.91,2024-10-16,67,Yes,778406.23
CUST4903,46,Female,127157,Salaried,LOAN8903,Personal,1153356,14.32,60,2024-06-30,Approved,21975.28,2025-03-22,36,Yes,527406.72
CUST4904,40,Male,20908,Salaried,LOAN8904,Auto,1164988,12.31,12,2024-06-25,Approved,109033.17,2024-08-21,7,Yes,545165.85
CUST4905,43,Female,128352,Student,LOAN8905,Auto,1338719,14.87,60,2023-04-21,Approved,25629.78,2023-07-12,34,Yes,666374.28
CUST4906,30,Female,115967,Salaried,LOAN8906,Education,1763261,16.74,36,2022-11-16,Approved,57178.64,2025-01-06,5,Yes,1772537.84
CUST4907,31,Female,108989,Salaried,LOAN8907,Business,996950,8.85,120,2023-10-02,Approved,9043.17,2024-05-31,109,No,99474.87
CUST4908,61,Female,55079,Self-Employed,LOAN8908,Personal,148975,10.45,60,2022-09-29,Approved,2742.38,2023-05-01,32,Yes,76786.64
CUST4909,61,Female,131889,Salaried,LOAN8909,Education,1228364,11.74,60,2024-10-13,Approved,22876.23,2025-07-31,51,No,205886.07
CUST4910,25,Male,69323,Salaried,LOAN8910,Auto,1359784,18.04,180,2024-09-19,Approved,8917.16,2024-12-13,109,Yes,633118.36
CUST4911,21,Female,196392,Self-Employed,LOAN8911,Education,1034670,10.88,180,2023-05-01,Approved,6373.57,2025-01-01,101,Yes,503512.03
CUST4912,37,Male,109909,Self-Employed,LOAN8912,Education,1351775,11.07,12,2024-11-26,Approved,125118.04,2025-02-22,2,Yes,1251180.4
CUST4913,42,Male,66105,Salaried,LOAN8913,Personal,897094,14.34,36,2025-04-20,Approved,28492.7,2025-06-21,16,Yes,569854.0
CUST4914,54,Male,181236,Student,LOAN8914,Personal,1096527,11.53,60,2025-01-14,Rejected,0.0,,0,No,0.0
CUST4915,61,Male,152957,Self-Employed,LOAN8915,Personal,1983672,17.91,36,2024-07-26,Approved,64970.77,2024-08-15,31,No,324853.85
CUST4916,49,Male,21049,Salaried,LOAN8916,Business,130249,17.23,24,2024-10-04,Approved,6362.12,2024-12-08,13,Yes,69983.32
CUST4917,24,Male,73281,Salaried,LOAN8917,Education,630813,12.66,12,2025-05-02,Approved,59222.83,2025-07-13,2,Yes,592228.3
CUST4918,25,Male,63271,Salaried,LOAN8918,Education,1870407,14.24,180,2025-04-06,Approved,11870.85,2025-05-12,138,No,498575.7
CUST4919,31,Female,86697,Salaried,LOAN8919,Business,163094,7.2,12,2024-05-28,Rejected,0.0,,0,No,0.0
CUST4920,41,Male,56534,Salaried,LOAN8920,Auto,1416923,14.85,12,2025-05-20,Approved,135611.34,2025-08-14,12,No,0.0
CUST4921,55,Female,113034,Salaried,LOAN8921,Home,1311634,14.99,36,2023-02-23,Rejected,0.0,,0,No,0.0
CUST4922,32,Male,78097,Salaried,LOAN8922,Auto,1060650,10.81,180,2025-05-22,Approved,6529.48,2025-07-26,87,Yes,607241.64
CUST4923,46,Male,45037,Self-Employed,LOAN8923,Business,1186173,9.14,180,2023-07-16,Approved,7192.16,2023-11-10,77,Yes,740792.48
CUST4924,39,Male,187079,Self-Employed,LOAN8924,Education,1572642,17.48,60,2024-06-28,Rejected,0.0,,0,No,0.0
CUST4925,27,Male,47278,Self-Employed,LOAN8925,Education,314234,11.62,60,2025-04-20,Approved,5845.8,2025-08-02,10,Yes,292290.0
CUST4926,27,Female,159344,Self-Employed,LOAN8926,Personal,994356,14.34,36,2024-12-11,Approved,31581.85,2025-03-04,7,Yes,915873.65
CUST4927,46,Female,119173,Student,LOAN8927,Personal,1907462,6.9,36,2025-07-07,Rejected,0.0,,0,No,0.0
CUST4928,60,Female,58294,Self-Employed,LOAN8928,Education,1677948,11.47,24,2025-04-05,Approved,77933.69,2025-07-22,9,Yes,1169005.35
CUST4929,25,Male,93277,Salaried,LOAN8929,Education,520459,16.31,120,2025-06-17,Approved,5044.55,2025-07-21,117,No,15133.65
CUST4930,41,Male,24694,Salaried,LOAN8930,Personal,828473,11.15,120,2024-01-27,Approved,7673.73,2025-07-25,65,Yes,422055.15
CUST4931,34,Male,78150,Student,LOAN8931,Personal,763926,13.74,12,2022-08-24,Approved,72407.45,2022-11-24,7,Yes,362037.25
CUST4932,24,Female,87470,Salaried,LOAN8932,Auto,503104,9.02,60,2025-05-10,Approved,9141.4,2025-06-08,44,Yes,146262.4
CUST4933,43,Male,41556,Salaried,LOAN8933,Education,1719967,11.5,180,2024-11-21,Approved,10654.24,2025-03-17,73,Yes,1140003.68
CUST4934,62,Female,69086,Self-Employed,LOAN8934,Education,214895,17.63,12,2023-11-10,Approved,21065.08,2023-12-01,0,Yes,252780.96
CUST4935,40,Female,169979,Self-Employed,LOAN8935,Business,999511,13.3,180,2023-01-14,Rejected,0.0,,0,No,0.0
CUST4936,35,Male,199559,Self-Employed,LOAN8936,Auto,940992,17.32,60,2023-07-23,Approved,18399.53,2025-05-18,21,Yes,717581.67
CUST4937,49,Male,180230,Salaried,LOAN8937,Home,981645,17.32,60,2023-07-29,Approved,19194.43,2023-10-25,5,Yes,1055693.65
CUST4938,28,Female,171365,Salaried,LOAN8938,Home,62746,17.83,24,2022-09-17,Approved,3080.57,2025-04-03,19,No,15402.85
CUST4939,61,Female,196833,Retired,LOAN8939,Home,839779,17.24,36,2022-10-25,Approved,27348.8,2025-02-24,0,Yes,984556.8
CUST4940,39,Female,119468,Salaried,LOAN8940,Personal,976865,6.54,36,2024-02-21,Approved,28909.78,2025-08-05,16,Yes,578195.6
CUST4941,59,Male,53387,Salaried,LOAN8941,Home,686260,17.71,36,2023-04-23,Approved,22438.8,2025-04-23,0,Yes,807796.8
CUST4942,48,Male,191822,Salaried,LOAN8942,Business,1364821,8.15,120,2024-01-23,Approved,12300.45,2025-08-16,100,No,246009.0
CUST4943,47,Male,88602,Student,LOAN8943,Personal,1990819,6.98,36,2022-12-02,Approved,59160.5,2025-05-18,14,Yes,1301531.0
CUST4944,24,Male,172328,Self-Employed,LOAN8944,Personal,1670959,7.16,120,2025-03-17,Approved,14921.66,2025-05-22,118,No,29843.32
CUST4945,35,Male,156666,Student,LOAN8945,Home,1008957,10.69,180,2025-05-01,Approved,6204.53,2025-08-01,0,Yes,1116815.4
CUST4946,55,Male,22460,Salaried,LOAN8946,Personal,151483,13.95,12,2025-01-16,Approved,14384.57,2025-08-02,0,Yes,172614.84
CUST4947,57,Female,92356,Salaried,LOAN8947,Auto,475884,11.33,120,2025-02-20,Approved,4415.01,2025-06-21,45,Yes,331125.75
CUST4948,21,Female,74698,Salaried,LOAN8948,Auto,291411,6.81,60,2024-01-29,Approved,5187.6,2025-01-12,44,Yes,83001.6
CUST4949,23,Female,121746,Student,LOAN8949,Home,1743766,12.22,24,2022-11-26,Approved,81535.59,2023-02-18,10,Yes,1141498.26
CUST4950,44,Male,36191,Salaried,LOAN8950,Business,276218,11.81,24,2022-09-16,Rejected,0.0,,0,No,0.0
CUST4951,47,Female,104631,Salaried,LOAN8951,Personal,1378467,15.58,60,2022-11-16,Rejected,0.0,,0,No,0.0
CUST4952,60,Male,30529,Self-Employed,LOAN8952,Education,1244657,9.86,180,2023-04-14,Approved,7596.56,2025-07-20,106,Yes,562145.44
CUST4953,56,Male,52175,Salaried,LOAN8953,Home,1974195,9.11,12,2022-09-30,Approved,179503.68,2023-02-01,1,Yes,1974540.48
CUST4954,54,Female,37675,Self-Employed,LOAN8954,Personal,1601686,9.57,24,2025-08-18,Approved,73123.64,2025-08-18,17,Yes,511865.48
CUST4955,49,Male,194230,Student,LOAN8955,Home,1492848,10.14,60,2023-10-16,Approved,27403.71,2025-01-04,11,Yes,1342781.79
CUST4956,44,Female,66798,Salaried,LOAN8956,Home,1000414,13.69,24,2025-04-28,Approved,47390.44,2025-05-20,22,No,94780.88
CUST4957,44,Female,90910,Salaried,LOAN8957,Business,1830979,12.16,120,2023-06-07,Rejected,0.0,,0,No,0.0
CUST4958,62,Male,150400,Salaried,LOAN8958,Education,726575,10.54,180,2024-07-11,Approved,4461.98,2024-08-20,8,Yes,767460.56
CUST4959,24,Female,177048,Salaried,LOAN8959,Personal,1846821,10.99,24,2024-09-22,Approved,85407.78,2025-07-28,7,Yes,1451932.26
CUST4960,23,Female,98678,Salaried,LOAN8960,Home,1024455,10.95,180,2025-08-03,Rejected,0.0,,0,No,0.0
CUST4961,54,Female,82821,Self-Employed,LOAN8961,Home,1653239,18.17,180,2024-04-09,Rejected,0.0,,0,No,0.0
CUST4962,43,Female,32204,Salaried,LOAN8962,Personal,977580,9.3,120,2025-02-22,Approved,8904.12,2025-05-29,61,Yes,525343.08
CUST4963,43,Male,27394,Student,LOAN8963,Home,1870888,16.32,180,2023-05-16,Approved,12090.09,2024-05-19,22,Yes,1910234.22
CUST4964,25,Female,84814,Salaried,LOAN8964,Home,953044,15.0,120,2024-12-01,Approved,9133.34,2025-01-07,116,No,36533.36
CUST4965,51,Female,53593,Salaried,LOAN8965,Home,1471261,6.57,24,2024-08-08,Approved,65330.12,2025-04-15,9,Yes,979951.8
CUST4966,61,Female,193036,Salaried,LOAN8966,Auto,216321,18.42,24,2023-09-10,Approved,10673.64,2025-08-01,11,Yes,138757.32
CUST4967,26,Male,135064,Self-Employed,LOAN8967,Auto,256690,15.58,180,2022-08-22,Approved,1648.24,2023-04-09,124,Yes,92301.44
CUST4968,57,Female,73365,Salaried,LOAN8968,Education,614952,14.69,120,2023-08-19,Approved,5877.4,2024-10-14,115,No,29387.0
CUST4969,30,Male,151515,Student,LOAN8969,Business,501501,11.36,24,2023-11-03,Approved,23269.65,2024-10-24,11,Yes,302505.45
CUST4970,60,Female,179252,Self-Employed,LOAN8970,Personal,515802,13.16,180,2025-02-14,Approved,3242.68,2025-05-09,157,No,74581.64
CUST4971,27,Female,199863,Student,LOAN8971,Business,613067,9.54,12,2023-12-18,Approved,55962.8,2024-04-06,9,No,167888.4
CUST4972,59,Female,194737,Self-Employed,LOAN8972,Business,371456,6.93,36,2025-04-17,Rejected,0.0,,0,No,0.0
CUST4973,58,Male,123700,Salaried,LOAN8973,Auto,229170,16.53,36,2024-07-04,Approved,7418.11,2024-12-13,3,Yes,244797.63
CUST4974,41,Male,117077,Student,LOAN8974,Education,585702,17.26,60,2024-08-15,Approved,11446.57,2024-08-16,46,No,160251.98
CUST4975,40,Male,154537,Student,LOAN8975,Business,1266566,8.45,180,2024-05-25,Approved,7631.06,2024-12-01,40,Yes,1068348.4
CUST4976,23,Male,88247,Retired,LOAN8976,Business,1507668,15.94,36,2023-02-27,Approved,48555.29,2023-07-09,6,Yes,1456658.7
CUST4977,42,Male,176270,Salaried,LOAN8977,Home,829711,15.39,12,2022-12-26,Approved,79783.63,2023-06-22,3,Yes,718052.67
CUST4978,24,Male,74740,Self-Employed,LOAN8978,Personal,1746802,8.64,180,2024-10-29,Approved,10542.92,2025-04-13,104,Yes,801261.92
CUST4979,48,Female,173560,Salaried,LOAN8979,Education,1826476,11.56,36,2022-10-18,Approved,56600.46,2024-08-07,23,Yes,735805.98
CUST4980,32,Male,189587,Salaried,LOAN8980,Personal,845630,11.57,36,2023-10-17,Approved,26207.48,2024-03-28,9,Yes,707601.96
CUST4981,58,Female,47898,Self-Employed,LOAN8981,Auto,1716166,15.62,12,2024-06-11,Rejected,0.0,,0,No,0.0
CUST4982,56,Male,152991,Retired,LOAN8982,Business,673812,16.55,120,2024-05-13,Rejected,0.0,,0,No,0.0
CUST4983,61,Male,82613,Self-Employed,LOAN8983,Business,218501,7.64,36,2023-12-05,Approved,6533.18,2025-07-20,35,No,6533.18
CUST4984,25,Male,116707,Student,LOAN8984,Personal,1463890,13.26,60,2022-10-16,Approved,27633.36,2022-12-07,16,Yes,1215867.84
CUST4985,33,Female,131777,Salaried,LOAN8985,Auto,1296981,15.64,36,2022-10-26,Approved,41661.91,2023-06-23,20,Yes,666590.56
CUST4986,43,Male,67003,Salaried,LOAN8986,Home,784061,15.93,36,2024-06-14,Approved,25248.94,2025-06-11,2,Yes,858463.96
CUST4987,50,Male,68478,Self-Employed,LOAN8987,Home,1314439,8.28,12,2023-09-01,Approved,118606.21,2025-06-10,0,Yes,1423274.52
CUST4988,57,Female,165506,Salaried,LOAN8988,Business,435537,12.81,12,2025-04-16,Approved,40944.11,2025-07-11,1,Yes,450385.21
CUST4989,45,Female,197318,Student,LOAN8989,Business,1477025,16.79,180,2022-10-16,Rejected,0.0,,0,No,0.0
CUST4990,47,Female,187721,Salaried,LOAN8990,Education,810669,10.32,60,2025-04-29,Approved,14905.5,2025-06-28,39,Yes,313015.5
CUST4991,34,Female,79030,Salaried,LOAN8991,Personal,308469,11.6,24,2023-05-12,Rejected,0.0,,0,No,0.0
CUST4992,56,Male,153071,Self-Employed,LOAN8992,Business,695047,16.15,12,2025-02-12,Approved,67274.76,2025-06-14,3,Yes,605472.84
CUST4993,59,Female,165921,Salaried,LOAN8993,Auto,644436,7.57,24,2022-10-14,Approved,28884.16,2023-09-21,18,No,173304.96
CUST4994,36,Male,72800,Student,LOAN8994,Personal,1020413,16.81,60,2023-08-12,Approved,19865.74,2024-03-16,19,Yes,814495.34
CUST4995,42,Male,25445,Salaried,LOAN8995,Education,1542976,10.23,36,2024-10-13,Rejected,0.0,,0,No,0.0
CUST4996,41,Female,169112,Salaried,LOAN8996,Home,1058320,6.52,180,2022-12-30,Approved,6262.9,2024-09-24,8,Yes,1077218.8
CUST4997,41,Male,20246,Student,LOAN8997,Education,682457,9.31,36,2024-09-01,Approved,20722.05,2025-03-08,6,Yes,621661.5
CUST4998,28,Female,51153,Salaried,LOAN8998,Personal,81528,7.57,180,2024-04-21,Approved,487.22,2025-07-04,26,Yes,75031.88
